algoritmo;probabilidade_erro;size_of_array;largest_sorted_subarray
insertion;0.02;100;24
insertion;0.02;100;24
insertion;0.02;100;17
insertion;0.02;100;24
insertion;0.02;100;17
insertion;0.02;100;17
insertion;0.02;100;16
insertion;0.02;100;16
insertion;0.02;100;16
insertion;0.02;100;12
insertion;0.02;100;12
insertion;0.02;100;17
insertion;0.02;100;12
insertion;0.02;100;16
insertion;0.02;100;20
insertion;0.02;100;12
insertion;0.02;100;16
insertion;0.02;100;12
insertion;0.02;100;16
insertion;0.02;100;17
insertion;0.02;100;17
insertion;0.02;100;17
insertion;0.02;100;24
insertion;0.02;100;24
insertion;0.02;100;20
insertion;0.02;100;20
insertion;0.02;100;20
insertion;0.02;100;16
insertion;0.02;100;16
insertion;0.02;100;20
insertion;0.02;100;11
insertion;0.02;100;20
insertion;0.02;100;15
insertion;0.02;100;15
insertion;0.02;100;21
insertion;0.02;100;19
insertion;0.02;100;16
insertion;0.02;100;16
insertion;0.02;100;21
insertion;0.02;100;16
insertion;0.02;100;19
insertion;0.02;100;19
insertion;0.02;100;16
insertion;0.02;100;16
insertion;0.02;100;21
insertion;0.02;100;19
insertion;0.02;100;21
insertion;0.02;100;16
insertion;0.02;100;15
insertion;0.02;100;20
insertion;0.02;100;15
insertion;0.02;100;11
insertion;0.02;100;16
insertion;0.02;100;20
insertion;0.02;100;20
insertion;0.02;100;16
insertion;0.02;100;20
insertion;0.02;100;20
insertion;0.02;100;24
insertion;0.02;100;24
insertion;0.02;100;17
insertion;0.02;100;17
insertion;0.02;100;17
insertion;0.02;100;16
insertion;0.02;100;12
insertion;0.02;100;12
insertion;0.02;100;16
insertion;0.02;100;16
insertion;0.02;100;20
insertion;0.02;100;16
insertion;0.02;100;12
insertion;0.02;100;20
insertion;0.02;100;16
insertion;0.02;100;16
insertion;0.02;100;17
insertion;0.02;100;17
insertion;0.02;100;24
insertion;0.02;100;24
insertion;0.02;100;24
insertion;0.02;100;20
insertion;0.02;100;20
insertion;0.02;100;17
insertion;0.02;100;20
insertion;0.02;100;16
insertion;0.02;100;16
insertion;0.02;100;20
insertion;0.02;100;20
insertion;0.02;100;17
insertion;0.02;100;15
insertion;0.02;100;15
insertion;0.02;100;21
insertion;0.02;100;16
insertion;0.02;100;16
insertion;0.02;100;21
insertion;0.02;100;19
insertion;0.02;100;21
insertion;0.02;100;21
insertion;0.02;100;19
insertion;0.02;100;21
insertion;0.02;100;21
insertion;0.02;100;21
insertion;0.02;100;21
insertion;0.02;100;16
insertion;0.02;100;19
insertion;0.02;100;21
insertion;0.02;100;21
insertion;0.02;100;16
insertion;0.02;100;15
insertion;0.02;100;15
insertion;0.02;100;17
insertion;0.02;100;20
insertion;0.02;100;16
insertion;0.02;100;20
insertion;0.02;100;20
insertion;0.02;100;16
insertion;0.02;100;17
insertion;0.02;100;20
insertion;0.02;100;20
insertion;0.02;100;24
insertion;0.02;100;24
insertion;0.02;100;24
insertion;0.02;100;17
insertion;0.02;100;17
insertion;0.02;100;16
insertion;0.02;100;20
insertion;0.02;100;16
insertion;0.02;100;16
insertion;0.02;100;12
insertion;0.02;100;17
insertion;0.02;100;12
insertion;0.02;100;16
insertion;0.02;100;16
insertion;0.02;100;12
insertion;0.02;100;24
insertion;0.02;100;24
insertion;0.02;100;17
insertion;0.02;100;17
insertion;0.02;100;20
insertion;0.02;100;17
insertion;0.02;100;20
insertion;0.02;100;24
insertion;0.02;100;20
insertion;0.02;100;16
insertion;0.02;100;20
insertion;0.02;100;20
insertion;0.02;100;16
insertion;0.02;100;15
insertion;0.02;100;15
insertion;0.02;100;15
insertion;0.02;100;19
insertion;0.02;100;19
insertion;0.02;100;21
insertion;0.02;100;16
insertion;0.02;100;21
insertion;0.02;100;21
insertion;0.02;100;19
insertion;0.02;100;16
insertion;0.02;100;21
insertion;0.02;100;21
insertion;0.02;100;19
insertion;0.02;100;21
insertion;0.02;100;16
insertion;0.02;100;16
insertion;0.02;100;21
insertion;0.02;100;21
insertion;0.02;100;19
insertion;0.02;100;19
insertion;0.02;100;15
insertion;0.02;100;15
insertion;0.02;100;15
insertion;0.02;100;20
insertion;0.02;100;16
insertion;0.02;100;16
insertion;0.02;100;20
insertion;0.02;100;20
insertion;0.02;100;24
insertion;0.02;100;20
insertion;0.02;100;17
insertion;0.02;100;20
insertion;0.02;100;17
insertion;0.02;100;17
insertion;0.02;100;24
insertion;0.02;100;24
insertion;0.02;100;16
insertion;0.02;100;12
insertion;0.02;100;12
insertion;0.02;100;16
insertion;0.02;100;17
insertion;0.02;100;12
insertion;0.02;100;12
insertion;0.02;100;16
insertion;0.02;100;16
insertion;0.02;100;12
insertion;0.02;100;16
insertion;0.02;100;24
insertion;0.02;100;17
insertion;0.02;100;24
insertion;0.02;100;17
insertion;0.02;100;17
insertion;0.02;100;20
insertion;0.02;100;20
insertion;0.02;100;16
insertion;0.02;100;16
insertion;0.02;100;20
insertion;0.02;100;20
insertion;0.02;100;16
insertion;0.02;100;15
insertion;0.02;100;20
insertion;0.02;100;15
insertion;0.02;100;19
insertion;0.02;100;16
insertion;0.02;100;16
insertion;0.02;100;21
insertion;0.02;100;19
insertion;0.02;100;21
insertion;0.02;100;16
insertion;0.02;100;21
insertion;0.02;100;16
insertion;0.02;100;16
insertion;0.02;100;19
insertion;0.02;100;21
insertion;0.02;100;16
insertion;0.02;100;19
insertion;0.02;100;20
insertion;0.02;100;15
insertion;0.02;100;15
insertion;0.02;100;20
insertion;0.02;100;16
insertion;0.02;100;16
insertion;0.02;100;20
insertion;0.02;100;16
insertion;0.02;100;20
insertion;0.02;100;20
insertion;0.02;100;17
insertion;0.02;100;17
insertion;0.02;100;24
insertion;0.02;100;17
insertion;0.02;100;24
insertion;0.02;100;16
insertion;0.02;100;16
insertion;0.02;100;12
insertion;0.02;100;12
insertion;0.02;100;16
insertion;0.02;100;12
insertion;0.02;100;12
insertion;0.02;100;17
insertion;0.02;100;17
insertion;0.02;100;12
insertion;0.02;100;17
insertion;0.02;100;12
insertion;0.02;100;11
insertion;0.02;100;11
insertion;0.02;100;20
insertion;0.02;100;20
insertion;0.02;100;20
insertion;0.02;100;11
insertion;0.02;100;21
insertion;0.02;100;21
insertion;0.02;100;11
insertion;0.02;100;20
insertion;0.02;100;20
insertion;0.02;100;15
insertion;0.02;100;15
insertion;0.02;100;15
insertion;0.02;100;11
insertion;0.02;100;15
insertion;0.02;100;16
insertion;0.02;100;21
insertion;0.02;100;17
insertion;0.02;100;17
insertion;0.02;100;21
insertion;0.02;100;16
insertion;0.02;100;21
insertion;0.02;100;21
insertion;0.02;100;21
insertion;0.02;100;21
insertion;0.02;100;21
insertion;0.02;100;17
insertion;0.02;100;16
insertion;0.02;100;16
insertion;0.02;100;17
insertion;0.02;100;21
insertion;0.02;100;15
insertion;0.02;100;11
insertion;0.02;100;15
insertion;0.02;100;15
insertion;0.02;100;15
insertion;0.02;100;20
insertion;0.02;100;20
insertion;0.02;100;21
insertion;0.02;100;11
insertion;0.02;100;11
insertion;0.02;100;21
insertion;0.02;100;20
insertion;0.02;100;20
insertion;0.02;100;20
insertion;0.02;100;11
insertion;0.02;100;11
insertion;0.02;100;12
insertion;0.02;100;17
insertion;0.02;100;17
insertion;0.02;100;12
insertion;0.02;100;12
insertion;0.02;100;17
insertion;0.02;100;12
insertion;0.02;100;17
insertion;0.02;100;17
insertion;0.02;100;12
insertion;0.02;100;12
insertion;0.02;100;11
insertion;0.02;100;11
insertion;0.02;100;17
insertion;0.02;100;20
insertion;0.02;100;20
insertion;0.02;100;11
insertion;0.02;100;21
insertion;0.02;100;20
insertion;0.02;100;11
insertion;0.02;100;15
insertion;0.02;100;11
insertion;0.02;100;20
insertion;0.02;100;15
insertion;0.02;100;15
insertion;0.02;100;16
insertion;0.02;100;17
insertion;0.02;100;21
insertion;0.02;100;21
insertion;0.02;100;17
insertion;0.02;100;16
insertion;0.02;100;16
insertion;0.02;100;17
insertion;0.02;100;21
insertion;0.02;100;21
insertion;0.02;100;17
insertion;0.02;100;16
insertion;0.02;100;17
insertion;0.02;100;21
insertion;0.02;100;16
insertion;0.02;100;16
insertion;0.02;100;21
insertion;0.02;100;17
insertion;0.02;100;15
insertion;0.02;100;15
insertion;0.02;100;20
insertion;0.02;100;11
insertion;0.02;100;15
insertion;0.02;100;20
insertion;0.02;100;11
insertion;0.02;100;11
insertion;0.02;100;21
insertion;0.02;100;20
insertion;0.02;100;20
insertion;0.02;100;17
insertion;0.02;100;11
insertion;0.02;100;11
insertion;0.02;100;12
insertion;0.02;100;17
insertion;0.02;100;12
insertion;0.02;100;12
insertion;0.02;100;17
insertion;0.02;100;12
insertion;0.02;100;17
insertion;0.02;100;24
insertion;0.02;100;12
insertion;0.02;100;12
insertion;0.02;100;17
insertion;0.02;100;17
insertion;0.02;100;11
insertion;0.02;100;11
insertion;0.02;100;20
insertion;0.02;100;20
insertion;0.02;100;15
insertion;0.02;100;20
insertion;0.02;100;11
insertion;0.02;100;21
insertion;0.02;100;11
insertion;0.02;100;11
insertion;0.02;100;21
insertion;0.02;100;15
insertion;0.02;100;15
insertion;0.02;100;16
insertion;0.02;100;21
insertion;0.02;100;21
insertion;0.02;100;16
insertion;0.02;100;16
insertion;0.02;100;21
insertion;0.02;100;17
insertion;0.02;100;21
insertion;0.02;100;17
insertion;0.02;100;17
insertion;0.02;100;21
insertion;0.02;100;16
insertion;0.02;100;17
insertion;0.02;100;21
insertion;0.02;100;21
insertion;0.02;100;21
insertion;0.02;100;16
insertion;0.02;100;16
insertion;0.02;100;15
insertion;0.02;100;15
insertion;0.02;100;11
insertion;0.02;100;21
insertion;0.02;100;21
insertion;0.02;100;11
insertion;0.02;100;11
insertion;0.02;100;20
insertion;0.02;100;15
insertion;0.02;100;20
insertion;0.02;100;20
insertion;0.02;100;11
insertion;0.02;100;11
insertion;0.02;100;17
insertion;0.02;100;12
insertion;0.02;100;17
insertion;0.02;100;17
insertion;0.02;100;12
insertion;0.02;100;12
insertion;0.02;100;17
insertion;0.02;100;17
insertion;0.02;100;12
insertion;0.02;100;12
insertion;0.02;100;17
insertion;0.02;100;16
insertion;0.02;100;11
insertion;0.02;100;11
insertion;0.02;100;20
insertion;0.02;100;20
insertion;0.02;100;20
insertion;0.02;100;20
insertion;0.02;100;15
insertion;0.02;100;20
insertion;0.02;100;21
insertion;0.02;100;11
insertion;0.02;100;11
insertion;0.02;100;21
insertion;0.02;100;11
insertion;0.02;100;15
insertion;0.02;100;15
insertion;0.02;100;15
insertion;0.02;100;21
insertion;0.02;100;21
insertion;0.02;100;21
insertion;0.02;100;17
insertion;0.02;100;16
insertion;0.02;100;16
insertion;0.02;100;21
insertion;0.02;100;21
insertion;0.02;100;16
insertion;0.02;100;21
insertion;0.02;100;21
insertion;0.02;100;17
insertion;0.02;100;21
insertion;0.02;100;16
insertion;0.02;100;21
insertion;0.02;100;21
insertion;0.02;100;15
insertion;0.02;100;15
insertion;0.02;100;15
insertion;0.02;100;11
insertion;0.02;100;11
insertion;0.02;100;21
insertion;0.02;100;21
insertion;0.02;100;11
insertion;0.02;100;15
insertion;0.02;100;20
insertion;0.02;100;20
insertion;0.02;100;20
insertion;0.02;100;20
insertion;0.02;100;20
insertion;0.02;100;11
insertion;0.02;100;11
insertion;0.02;100;16
insertion;0.02;100;12
insertion;0.02;100;17
insertion;0.02;100;17
insertion;0.02;100;12
insertion;0.02;100;17
insertion;0.02;1000;19
insertion;0.02;1000;19
insertion;0.02;1000;21
insertion;0.02;1000;20
insertion;0.02;1000;21
insertion;0.02;1000;15
insertion;0.02;1000;20
insertion;0.02;1000;19
insertion;0.02;1000;19
insertion;0.02;1000;18
insertion;0.02;1000;18
insertion;0.02;1000;18
insertion;0.02;1000;18
insertion;0.02;1000;19
insertion;0.02;1000;29
insertion;0.02;1000;19
insertion;0.02;1000;19
insertion;0.02;1000;19
insertion;0.02;1000;19
insertion;0.02;1000;19
insertion;0.02;1000;21
insertion;0.02;1000;22
insertion;0.02;1000;21
insertion;0.02;1000;21
insertion;0.02;1000;22
insertion;0.02;1000;21
insertion;0.02;1000;21
insertion;0.02;1000;21
insertion;0.02;1000;19
insertion;0.02;1000;28
insertion;0.02;1000;28
insertion;0.02;1000;19
insertion;0.02;1000;28
insertion;0.02;1000;19
insertion;0.02;1000;19
insertion;0.02;1000;28
insertion;0.02;1000;21
insertion;0.02;1000;21
insertion;0.02;1000;21
insertion;0.02;1000;21
insertion;0.02;1000;22
insertion;0.02;1000;19
insertion;0.02;1000;21
insertion;0.02;1000;21
insertion;0.02;1000;19
insertion;0.02;1000;19
insertion;0.02;1000;19
insertion;0.02;1000;19
insertion;0.02;1000;19
insertion;0.02;1000;29
insertion;0.02;1000;29
insertion;0.02;1000;18
insertion;0.02;1000;18
insertion;0.02;1000;18
insertion;0.02;1000;18
insertion;0.02;1000;19
insertion;0.02;1000;19
insertion;0.02;1000;15
insertion;0.02;1000;20
insertion;0.02;1000;18
insertion;0.02;1000;20
insertion;0.02;1000;21
insertion;0.02;1000;21
insertion;0.02;1000;19
insertion;0.02;1000;19
insertion;0.02;1000;19
insertion;0.02;1000;19
insertion;0.02;1000;19
insertion;0.02;1000;20
insertion;0.02;1000;15
insertion;0.02;1000;21
insertion;0.02;1000;20
insertion;0.02;1000;18
insertion;0.02;1000;19
insertion;0.02;1000;19
insertion;0.02;1000;19
insertion;0.02;1000;18
insertion;0.02;1000;18
insertion;0.02;1000;29
insertion;0.02;1000;18
insertion;0.02;1000;19
insertion;0.02;1000;19
insertion;0.02;1000;19
insertion;0.02;1000;19
insertion;0.02;1000;19
insertion;0.02;1000;19
insertion;0.02;1000;19
insertion;0.02;1000;22
insertion;0.02;1000;21
insertion;0.02;1000;21
insertion;0.02;1000;22
insertion;0.02;1000;21
insertion;0.02;1000;21
insertion;0.02;1000;19
insertion;0.02;1000;19
insertion;0.02;1000;28
insertion;0.02;1000;28
insertion;0.02;1000;19
insertion;0.02;1000;28
insertion;0.02;1000;19
insertion;0.02;1000;19
insertion;0.02;1000;28
insertion;0.02;1000;19
insertion;0.02;1000;21
insertion;0.02;1000;21
insertion;0.02;1000;21
insertion;0.02;1000;22
insertion;0.02;1000;22
insertion;0.02;1000;19
insertion;0.02;1000;21
insertion;0.02;1000;19
insertion;0.02;1000;19
insertion;0.02;1000;19
insertion;0.02;1000;19
insertion;0.02;1000;19
insertion;0.02;1000;19
insertion;0.02;1000;18
insertion;0.02;1000;29
insertion;0.02;1000;18
insertion;0.02;1000;18
insertion;0.02;1000;19
insertion;0.02;1000;19
insertion;0.02;1000;19
insertion;0.02;1000;21
insertion;0.02;1000;18
insertion;0.02;1000;20
insertion;0.02;1000;20
insertion;0.02;1000;15
insertion;0.02;1000;19
insertion;0.02;1000;19
insertion;0.02;1000;19
insertion;0.02;1000;19
insertion;0.02;1000;19
insertion;0.02;1000;15
insertion;0.02;1000;20
insertion;0.02;1000;20
insertion;0.02;1000;18
insertion;0.02;1000;15
insertion;0.02;1000;20
insertion;0.02;1000;19
insertion;0.02;1000;19
insertion;0.02;1000;29
insertion;0.02;1000;29
insertion;0.02;1000;18
insertion;0.02;1000;18
insertion;0.02;1000;19
insertion;0.02;1000;18
insertion;0.02;1000;19
insertion;0.02;1000;19
insertion;0.02;1000;19
insertion;0.02;1000;19
insertion;0.02;1000;21
insertion;0.02;1000;22
insertion;0.02;1000;19
insertion;0.02;1000;22
insertion;0.02;1000;21
insertion;0.02;1000;19
insertion;0.02;1000;21
insertion;0.02;1000;21
insertion;0.02;1000;28
insertion;0.02;1000;19
insertion;0.02;1000;19
insertion;0.02;1000;28
insertion;0.02;1000;19
insertion;0.02;1000;19
insertion;0.02;1000;19
insertion;0.02;1000;28
insertion;0.02;1000;28
insertion;0.02;1000;19
insertion;0.02;1000;21
insertion;0.02;1000;21
insertion;0.02;1000;19
insertion;0.02;1000;22
insertion;0.02;1000;19
insertion;0.02;1000;21
insertion;0.02;1000;21
insertion;0.02;1000;22
insertion;0.02;1000;19
insertion;0.02;1000;19
insertion;0.02;1000;19
insertion;0.02;1000;19
insertion;0.02;1000;18
insertion;0.02;1000;19
insertion;0.02;1000;18
insertion;0.02;1000;18
insertion;0.02;1000;29
insertion;0.02;1000;29
insertion;0.02;1000;19
insertion;0.02;1000;19
insertion;0.02;1000;20
insertion;0.02;1000;18
insertion;0.02;1000;20
insertion;0.02;1000;15
insertion;0.02;1000;15
insertion;0.02;1000;20
insertion;0.02;1000;19
insertion;0.02;1000;19
insertion;0.02;1000;19
insertion;0.02;1000;19
insertion;0.02;1000;21
insertion;0.02;1000;20
insertion;0.02;1000;18
insertion;0.02;1000;20
insertion;0.02;1000;15
insertion;0.02;1000;21
insertion;0.02;1000;21
insertion;0.02;1000;18
insertion;0.02;1000;19
insertion;0.02;1000;19
insertion;0.02;1000;29
insertion;0.02;1000;29
insertion;0.02;1000;18
insertion;0.02;1000;18
insertion;0.02;1000;19
insertion;0.02;1000;16
insertion;0.02;1000;19
insertion;0.02;1000;19
insertion;0.02;1000;19
insertion;0.02;1000;21
insertion;0.02;1000;22
insertion;0.02;1000;22
insertion;0.02;1000;21
insertion;0.02;1000;21
insertion;0.02;1000;21
insertion;0.02;1000;21
insertion;0.02;1000;28
insertion;0.02;1000;20
insertion;0.02;1000;19
insertion;0.02;1000;28
insertion;0.02;1000;21
insertion;0.02;1000;21
insertion;0.02;1000;19
insertion;0.02;1000;28
insertion;0.02;1000;28
insertion;0.02;1000;19
insertion;0.02;1000;21
insertion;0.02;1000;21
insertion;0.02;1000;21
insertion;0.02;1000;22
insertion;0.02;1000;21
insertion;0.02;1000;21
insertion;0.02;1000;22
insertion;0.02;1000;19
insertion;0.02;1000;19
insertion;0.02;1000;19
insertion;0.02;1000;16
insertion;0.02;1000;19
insertion;0.02;1000;18
insertion;0.02;1000;18
insertion;0.02;1000;29
insertion;0.02;1000;29
insertion;0.02;1000;19
insertion;0.02;1000;19
insertion;0.02;1000;18
insertion;0.02;1000;21
insertion;0.02;1000;21
insertion;0.02;1000;20
insertion;0.02;1000;15
insertion;0.02;1000;21
insertion;0.02;1000;18
insertion;0.02;1000;20
insertion;0.02;1000;19
insertion;0.02;1000;19
insertion;0.02;1000;15
insertion;0.02;1000;22
insertion;0.02;1000;20
insertion;0.02;1000;15
insertion;0.02;1000;20
insertion;0.02;1000;20
insertion;0.02;1000;15
insertion;0.02;1000;18
insertion;0.02;1000;18
insertion;0.02;1000;29
insertion;0.02;1000;16
insertion;0.02;1000;29
insertion;0.02;1000;18
insertion;0.02;1000;29
insertion;0.02;1000;20
insertion;0.02;1000;29
insertion;0.02;1000;18
insertion;0.02;1000;16
insertion;0.02;1000;16
insertion;0.02;1000;17
insertion;0.02;1000;17
insertion;0.02;1000;22
insertion;0.02;1000;21
insertion;0.02;1000;22
insertion;0.02;1000;22
insertion;0.02;1000;21
insertion;0.02;1000;20
insertion;0.02;1000;20
insertion;0.02;1000;20
insertion;0.02;1000;28
insertion;0.02;1000;20
insertion;0.02;1000;20
insertion;0.02;1000;28
insertion;0.02;1000;20
insertion;0.02;1000;28
insertion;0.02;1000;28
insertion;0.02;1000;20
insertion;0.02;1000;20
insertion;0.02;1000;20
insertion;0.02;1000;20
insertion;0.02;1000;22
insertion;0.02;1000;21
insertion;0.02;1000;21
insertion;0.02;1000;22
insertion;0.02;1000;22
insertion;0.02;1000;17
insertion;0.02;1000;17
insertion;0.02;1000;16
insertion;0.02;1000;16
insertion;0.02;1000;18
insertion;0.02;1000;29
insertion;0.02;1000;20
insertion;0.02;1000;29
insertion;0.02;1000;18
insertion;0.02;1000;29
insertion;0.02;1000;16
insertion;0.02;1000;29
insertion;0.02;1000;18
insertion;0.02;1000;18
insertion;0.02;1000;20
insertion;0.02;1000;15
insertion;0.02;1000;15
insertion;0.02;1000;20
insertion;0.02;1000;20
insertion;0.02;1000;22
insertion;0.02;1000;15
insertion;0.02;1000;22
insertion;0.02;1000;15
insertion;0.02;1000;15
insertion;0.02;1000;15
insertion;0.02;1000;20
insertion;0.02;1000;20
insertion;0.02;1000;15
insertion;0.02;1000;18
insertion;0.02;1000;18
insertion;0.02;1000;16
insertion;0.02;1000;18
insertion;0.02;1000;29
insertion;0.02;1000;18
insertion;0.02;1000;29
insertion;0.02;1000;29
insertion;0.02;1000;16
insertion;0.02;1000;16
insertion;0.02;1000;17
insertion;0.02;1000;16
insertion;0.02;1000;17
insertion;0.02;1000;17
insertion;0.02;1000;21
insertion;0.02;1000;22
insertion;0.02;1000;22
insertion;0.02;1000;21
insertion;0.02;1000;20
insertion;0.02;1000;20
insertion;0.02;1000;28
insertion;0.02;1000;28
insertion;0.02;1000;20
insertion;0.02;1000;20
insertion;0.02;1000;28
insertion;0.02;1000;20
insertion;0.02;1000;28
insertion;0.02;1000;28
insertion;0.02;1000;20
insertion;0.02;1000;28
insertion;0.02;1000;20
insertion;0.02;1000;20
insertion;0.02;1000;22
insertion;0.02;1000;21
insertion;0.02;1000;21
insertion;0.02;1000;22
insertion;0.02;1000;17
insertion;0.02;1000;17
insertion;0.02;1000;17
insertion;0.02;1000;16
insertion;0.02;1000;16
insertion;0.02;1000;16
insertion;0.02;1000;29
insertion;0.02;1000;29
insertion;0.02;1000;18
insertion;0.02;1000;29
insertion;0.02;1000;18
insertion;0.02;1000;16
